mass,z
11.324,0.178397
10.88774,0.061407
11.01055,0.078182
10.79478,0.097327
10.994549,0.088216
11.236209,0.098041
10.75748,0.030369
10.69472,0.048964
11.51084,0.181835
11.1892,0.077212
11.28168,0.171985
10.78188,0.049393
10.78811,0.0966
11.565181,0.157876
11.398281,0.157144
11.411901,0.174049
11.07379,0.109761
11.26849,0.172663
10.76272,0.051089
11.32231,0.156188
10.697261,0.073202
10.622391,0.084648
11.48189,0.133646
10.84561,0.065597
11.433969,0.156681
11.01487,0.065898
11.037129,0.131527
11.26264,0.135649
11.110121,0.138057
10.543261,0.051448
11.00599,0.08721
11.03506,0.08079
11.22363,0.097648
11.391241,0.129254
11.126221,0.051137
11.42578,0.127539
11.06849,0.10415
10.508381,0.07886
11.325521,0.17628
10.648951,0.051701
11.17157,0.141699
10.8135,0.09275
11.253409,0.179824
11.579989,0.178921
11.60341,0.158339
11.53688,0.180632
11.661621,0.155244
10.53399,0.073001
10.52771,0.040467
10.51547,0.079122
10.59869,0.050372
11.07062,0.100205
10.69311,0.091469
10.617161,0.070953
11.308941,0.142537
11.09964,0.147959
11.046949,0.122526
11.16642,0.145571
11.287829,0.143751
11.388161,0.163014
11.211981,0.146776
10.539889,0.087547
11.276299,0.147594
10.786209,0.079898
11.21909,0.080645
10.735479,0.067442
11.46796,0.079515
11.06074,0.143053
11.561321,0.143578
10.987749,0.081151
11.123031,0.08147
11.438669,0.155814
10.80483,0.080572
10.9171,0.070781
10.91272,0.082789
11.284949,0.03059
10.911921,0.083296
10.60283,0.030446
10.986869,0.084383
10.936439,0.084432
11.40794,0.170608
11.464459,0.169788
10.84777,0.078703
11.473499,0.154856
11.169201,0.052654
10.71802,0.071017
11.487,0.172686
10.90276,0.07805
11.17226,0.085815
10.98998,0.042948
11.367201,0.13037
10.981469,0.085574
10.55529,0.024195
11.513321,0.182348
11.25871,0.169176
11.31171,0.136475
11.18187,0.144495
11.494789,0.187769
11.17833,0.07564
10.622291,0.068687
10.89606,0.07609
10.67073,0.076289
11.3448,0.127417
10.858881,0.075495
10.55466,0.071051
10.602961,0.046088
11.26215,0.133213
11.41504,0.157406
10.50156,0.039525
11.472759,0.179936
10.71031,0.051575
11.41135,0.178419
11.499729,0.166078
11.55658,0.155956
11.020301,0.088891
10.76353,0.097641
11.26,0.088276
10.745589,0.0963
10.9081,0.096177
11.301361,0.186233
11.268981,0.071322
10.971499,0.079264
11.046459,0.082275
11.619801,0.187051
11.25366,0.128048
11.33402,0.186069
11.58752,0.186437
10.561881,0.080323
11.105761,0.102175
11.690341,0.179841
10.60161,0.076173
11.308201,0.18316
11.09582,0.134374
11.207469,0.114118
11.396429,0.153698
11.19746,0.131892
11.08187,0.116526
11.07817,0.100861
10.662251,0.072998
10.52375,0.096747
11.32968,0.097694
11.20026,0.067084
10.81916,0.048511
10.885261,0.076071
11.230729,0.135341
10.511301,0.092699
11.308391,0.058106
11.04513,0.13547
10.67668,0.04727
10.59976,0.067836
11.0388,0.067789
10.543429,0.063599
10.52305,0.067783
11.06717,0.127269
11.06345,0.064126
10.81413,0.077071
10.676509,0.091279
11.40634,0.147028
11.484609,0.176801
10.76954,0.067685
11.352281,0.153786
11.62493,0.167073
11.002529,0.078304
11.26406,0.16737
11.08777,0.078158
10.81962,0.076575
10.948689,0.075628
11.29808,0.177333
11.3507,0.130419
11.688331,0.173377
11.301981,0.173583
11.42939,0.174756
10.963201,0.086196
11.108261,0.130168
10.84258,0.050072
11.06471,0.09958
11.32259,0.122414
10.583549,0.06562
11.18756,0.146107
11.18437,0.046002
11.209449,0.147959
11.55287,0.119727
10.80268,0.09707
10.81167,0.096762
11.29342,0.171748
10.75228,0.087541
11.434519,0.172313
11.29306,0.112499
11.08339,0.134691
11.181231,0.077588
11.086429,0.114531
11.722281,0.173375
10.94526,0.030741
11.139709,0.116819
11.334229,0.096986
10.674609,0.07307
11.03072,0.110948
10.653581,0.077422
11.12495,0.128955
11.202419,0.080488
11.31037,0.12618
10.958261,0.079195
11.335489,0.175578
10.641951,0.088726
10.972569,0.081615
11.64155,0.175433
11.351241,0.093194
11.037589,0.141592
11.40312,0.095662
10.92329,0.081837
11.306499,0.139352
11.0169,0.12386
11.10975,0.081899
10.82217,0.082319
11.14762,0.110266
11.25339,0.137511
11.178041,0.109658
11.01926,0.138376
10.716429,0.052878
10.535009,0.086106
10.864941,0.099812
10.62668,0.099235
11.38191,0.14441
11.67612,0.140285
10.63783,0.089683
10.61935,0.045546
10.828961,0.096781
11.51151,0.081497
11.6415,0.07155
11.50017,0.143188
11.01725,0.142905
10.60599,0.070188
10.706059,0.072128
11.50893,0.196896
10.69573,0.079945
10.668701,0.077202
11.165641,0.143715
10.64235,0.081514
11.61921,0.199341
10.568181,0.081176
11.074569,0.081023
11.276239,0.144659
11.25871,0.142004
11.093221,0.069332
11.02171,0.069672
10.50492,0.080491
11.273069,0.167746
10.94572,0.028888
11.02642,0.143173
11.21439,0.132519
11.15485,0.030837
11.58145,0.194148
10.723341,0.023294
11.039599,0.132401
11.17432,0.144374
11.20526,0.142578
10.52989,0.083953
11.452089,0.144126
11.348741,0.153999
11.34988,0.143377
11.376009,0.172451
11.363971,0.092718
11.296289,0.155067
11.457129,0.052413
10.8734,0.03666
10.52458,0.076599
10.606589,0.042814
10.95688,0.077704
10.6566,0.077415
10.975949,0.052231
11.21202,0.102363
10.982519,0.041575
11.01295,0.107636
10.72968,0.074521
11.187941,0.123507
10.64478,0.048019
10.63513,0.071358
10.638021,0.076264
11.202569,0.125835
11.067901,0.144181
11.15903,0.132789
10.795409,0.071441
11.08904,0.12634
11.13767,0.147609
11.376429,0.126558
10.851001,0.041765
11.05144,0.034788
11.18904,0.07433
11.49478,0.127294
11.11741,0.128013
11.049049,0.145985
11.03506,0.077259
11.05999,0.145544
11.23393,0.047701
11.35063,0.180022
11.416689,0.12047
11.4885,0.180579
11.090449,0.129403
11.325931,0.184128
11.32767,0.175
10.82459,0.096466
10.533549,0.038229
11.3648,0.183857
11.10173,0.121696
11.58889,0.138968
10.579549,0.088887
11.46978,0.183208
10.754169,0.092731
11.13885,0.093371
10.72849,0.095047
10.986209,0.028166
11.35053,0.166893
10.613681,0.094891
11.126921,0.11354
10.564409,0.080483
10.693171,0.09828
10.53112,0.090552
11.35159,0.137458
11.576369,0.190777
11.05578,0.079856
11.65703,0.189544
10.77724,0.080347
10.665521,0.075884
10.77282,0.079248
10.71161,0.05821
11.402719,0.189747
11.17946,0.133468
11.31142,0.157147
11.328821,0.11919
10.74314,0.097112
11.34962,0.101297
11.01907,0.100964
11.24352,0.057877
11.52404,0.193651
10.90882,0.058232
11.235999,0.121272
10.730949,0.049014
11.26788,0.094039
11.52025,0.093627
10.80606,0.083498
11.069469,0.13205
11.00307,0.101096
10.946919,0.07546
10.87595,0.091296
11.299669,0.180865
10.641991,0.07879
11.45688,0.180801
11.240709,0.090873
11.32409,0.147178
11.29295,0.128203
10.7126,0.065421
11.02993,0.065284
11.26291,0.066825
10.55205,0.068876
11.36044,0.122642
10.937439,0.07769
10.628161,0.050078
11.42145,0.176856
11.05372,0.120182
11.42575,0.125941
11.20852,0.047661
10.75597,0.097388
10.955029,0.096097
11.05724,0.128739
11.32261,0.150247
10.777669,0.055482
10.83902,0.064948
11.507429,0.190487
10.88462,0.064767
11.068151,0.114198
10.53513,0.074891
10.71712,0.075042
11.40104,0.074872
10.69545,0.064139
11.450589,0.187282
11.237679,0.113292
11.10279,0.078774
11.430209,0.112049
11.08428,0.069323
10.85751,0.079483
11.09035,0.079373
10.735649,0.079409
11.336619,0.116949
11.19503,0.116774
10.546229,0.0813
11.06488,0.079426
10.91223,0.061593
10.88277,0.04218
11.192841,0.12008
11.596749,0.151637
10.662181,0.080599
10.8327,0.082426
11.621691,0.197036
11.242469,0.12204
11.06003,0.123283
11.214829,0.13987
11.577509,0.111809
11.13426,0.108639
11.55508,0.140189
10.559449,0.073402
11.607901,0.199697
11.25558,0.098131
10.697281,0.029493
11.31954,0.181267
11.126361,0.109516
10.69453,0.096183
11.00321,0.138843
11.25376,0.144983
10.77712,0.099795
11.40584,0.143491
11.14791,0.112352
11.41305,0.11767
10.825681,0.07137
11.26059,0.148435
11.27374,0.14741
11.0782,0.146511
11.2337,0.149995
11.46739,0.156502
11.35552,0.155925
10.5294,0.092901
11.728161,0.180724
10.88412,0.076797
11.16409,0.144886
11.256829,0.146325
11.02666,0.146174
11.16421,0.081419
11.1043,0.146054
11.13907,0.147587
10.584189,0.081497
10.821011,0.061281
10.58622,0.097144
11.40523,0.146668
11.296429,0.147155
10.95626,0.082706
11.391221,0.145856
10.57908,0.082553
11.05841,0.145042
11.24268,0.130492
10.81927,0.085607
11.59925,0.168199
11.08861,0.129123
11.3316,0.18042
10.9273,0.079758
10.529469,0.052116
11.50333,0.180027
10.923301,0.028109
10.69677,0.080461
11.035789,0.134264
10.682509,0.030991
11.039489,0.134169
11.706499,0.176932
10.55759,0.083163
11.01557,0.111408
10.95167,0.052636
11.081861,0.051985
11.4872,0.174307
10.592469,0.076797
10.690021,0.084168
11.310821,0.052314
11.065141,0.145397
10.9501,0.066254
11.223391,0.149112
11.1394,0.108704
11.255361,0.157084
10.6442,0.083931
10.59501,0.052283
10.689469,0.076554
10.60073,0.076666
10.92769,0.041639
11.479499,0.152213
11.50385,0.184514
11.292459,0.071252
11.07786,0.10703
11.23325,0.146252
10.98072,0.047279
10.52542,0.070732
10.763901,0.073864
10.928,0.077199
11.315351,0.178508
11.19687,0.139118
11.372829,0.17971
10.55046,0.070808
11.109921,0.128408
10.903769,0.069918
11.35616,0.128268
11.34599,0.131481
10.54842,0.072463
11.52662,0.103829
11.6385,0.189937
11.277109,0.080765
10.717,0.028782
10.907529,0.09574
10.63437,0.052855
11.35707,0.15676
11.3893,0.090346
11.413381,0.157187
11.123401,0.090811
11.03412,0.111847
11.732969,0.184859
11.03206,0.111824
11.57062,0.18546
11.36954,0.159496
10.8354,0.080195
11.48858,0.161168
11.327801,0.177727
11.29363,0.160341
10.87383,0.089328
11.076579,0.118318
11.261841,0.164239
11.25342,0.09964
11.16345,0.117657
11.334929,0.103751
11.285569,0.133066
10.93594,0.037725
11.065761,0.131438
11.4108,0.161646
11.33301,0.163025
11.361391,0.169732
10.8004,0.049011
11.09293,0.132687
11.52041,0.197626
10.570189,0.060652
10.51786,0.082259
10.706109,0.09729
11.157391,0.143031
11.38569,0.166612
11.54169,0.16641
11.40339,0.170732
11.41331,0.135481
11.36937,0.136285
11.00856,0.074892
11.660081,0.133618
11.00867,0.13609
11.29992,0.151067
11.406448,0.147926
11.0857,0.147837
11.60646,0.125727
11.03823,0.122366
11.596029,0.113064
11.05962,0.12572
11.3492,0.162209
11.03732,0.12409
11.341021,0.126688
11.0723,0.123978
11.157821,0.12696
11.128801,0.119004
10.773459,0.029508
10.67938,0.085142
11.317281,0.047665
10.758381,0.086275
11.11623,0.062289
10.84821,0.095486
10.846769,0.083748
10.848391,0.030101
10.61491,0.085867
11.07882,0.117632
11.46569,0.175706
11.21583,0.125935
11.363791,0.161613
11.06244,0.131141
10.96179,0.0641
10.848021,0.064
11.42105,0.131114
10.796189,0.081913
11.59975,0.131723
11.275509,0.078352
10.82546,0.087139
11.26803,0.076833
11.33518,0.075253
11.318351,0.113679
10.988569,0.087149
11.3197,0.113057
11.125371,0.134158
11.30223,0.158797
10.79318,0.07701
11.13462,0.044143
11.414509,0.079172
11.51385,0.198064
11.06031,0.138402
10.54774,0.084599
11.25434,0.079697
11.02972,0.11544
11.037399,0.132414
11.60761,0.151863
10.752709,0.081978
10.85073,0.052298
11.31207,0.12786
11.1085,0.127185
10.90825,0.091829
10.698941,0.082631
11.68289,0.110714
11.195621,0.111438
11.14175,0.134441
11.390409,0.073308
10.60205,0.087281
11.62607,0.198314
11.20439,0.113847
11.184549,0.135338
10.95016,0.085355
11.68919,0.142393
11.19843,0.133993
10.69248,0.085244
10.88166,0.085603
11.02001,0.112083
11.36561,0.137762
11.39773,0.142541
11.46782,0.099997
10.80976,0.096307
10.808381,0.096429
11.153781,0.146106
10.85957,0.099815
11.22055,0.100925
11.37875,0.173614
11.1379,0.115177
10.770829,0.045928
10.71676,0.032145
11.624371,0.15124
11.7041,0.145475
11.28034,0.14538
11.127161,0.085623
11.38938,0.145932
10.68867,0.082579
11.034229,0.07599
10.891041,0.034132
11.231569,0.08181
11.443999,0.082673
10.52958,0.069476
10.85175,0.082349
10.84252,0.081098
11.19454,0.079872
11.29571,0.177509
10.809629,0.075586
11.193381,0.122753
10.67,0.035755
10.80307,0.081101
11.21715,0.147276
10.530709,0.03673
11.020321,0.133782
11.487329,0.0818
11.06273,0.111733
11.09365,0.143598
10.563371,0.078621
10.509069,0.078501
10.50137,0.078359
10.99992,0.042707
11.0674,0.081884
10.71684,0.080032
10.668081,0.077333
11.3697,0.169907
11.05577,0.084239
11.31701,0.069961
10.518361,0.052671
10.78166,0.08427
10.570449,0.074833
11.49821,0.077052
10.78537,0.074044
11.620541,0.041375
10.88726,0.046592
11.360721,0.186855
11.25633,0.149996
11.40735,0.187131
10.61495,0.076543
10.623851,0.04451
11.631201,0.178224
11.720201,0.179088
11.410549,0.175059
11.15257,0.140254
11.475039,0.183451
11.62948,0.19314
10.52173,0.098194
10.616381,0.066111
11.4137,0.138911
11.60662,0.180465
11.34279,0.139056
11.35646,0.163228
10.87731,0.071261
11.67856,0.180099
11.2021,0.094425
10.914969,0.08091
10.624041,0.071771
10.75539,0.079212
11.060961,0.077271
11.270849,0.15624
11.139689,0.113727
11.5175,0.190979
11.25137,0.15943
11.60974,0.164057
11.277569,0.162159
11.39686,0.159791
10.72527,0.060967
11.718301,0.191871
10.70232,0.048529
11.521841,0.175881
11.32629,0.163783
11.384,0.166163
11.13906,0.140092
11.15747,0.139579
11.044399,0.061119
11.33795,0.174958
11.252399,0.173556
10.9685,0.09658
10.8966,0.08268
11.39859,0.133314
11.60043,0.190573
11.03939,0.122628
11.125891,0.133887
11.44506,0.182641
11.19291,0.143237
10.75565,0.074705
10.78304,0.069502
11.29095,0.140994
11.261301,0.170766
11.076488,0.134813
11.05842,0.141676
11.32423,0.17076
11.34381,0.12852
11.192321,0.130037
10.70337,0.070821
10.926869,0.090744
11.40092,0.105114
10.742459,0.089553
11.42606,0.164907
11.08604,0.125755
11.108891,0.126053
11.521981,0.108582
10.51986,0.05909
11.51305,0.195667
11.402989,0.185419
11.33735,0.085591
11.21171,0.063837
11.404289,0.174882
11.143991,0.087205
10.79794,0.063703
11.50794,0.137171
10.96414,0.088036
11.05688,0.11619
10.64254,0.077845
11.34778,0.063841
10.832789,0.073852
11.268161,0.114768
11.0826,0.113425
11.086589,0.11481
11.10053,0.083836
11.67633,0.175118
10.8664,0.083943
10.520241,0.084871
11.14666,0.084487
11.18786,0.138026
10.59762,0.06455
11.19243,0.111772
11.01274,0.096704
11.076169,0.111345
10.728391,0.096711
10.83518,0.09719
10.585,0.096766
11.272649,0.167271
11.25127,0.178414
11.275509,0.170705
10.874539,0.096659
10.71339,0.081747
10.879569,0.053795
10.73932,0.084714
10.964649,0.086208
10.848281,0.041948
10.51854,0.079974
11.01103,0.145957
11.198521,0.133854
11.43888,0.140357
10.761301,0.077121
11.35309,0.187379
11.618321,0.186586
11.321961,0.158765
11.496428,0.183638
11.229429,0.109735
11.33062,0.109598
10.65349,0.044051
11.33682,0.181583
11.293961,0.148785
11.643141,0.182074
11.407129,0.112502
10.94879,0.035246
11.596399,0.188433
11.59869,0.185569
11.263041,0.17523
11.434039,0.175259
11.34476,0.125582
10.57218,0.066595
11.33904,0.179676
11.44072,0.163451
11.45719,0.168518
11.358311,0.169714
11.29529,0.171184
11.29821,0.159822
10.796639,0.057174
11.015409,0.109281
11.46274,0.16941
11.603291,0.19103
11.10069,0.140443
11.28912,0.175047
11.03436,0.144514
11.38565,0.187322
10.796209,0.055025
11.053221,0.137137
11.08991,0.142905
11.499789,0.15334
11.24846,0.110933
11.497519,0.166835
11.68797,0.146382
11.48527,0.149799
11.41783,0.171651
11.698991,0.149548
11.00073,0.066531
10.858201,0.04449
11.12741,0.14971
11.692341,0.158933
11.0204,0.027362
11.161351,0.13617
11.2254,0.123588
10.970749,0.067201
10.501221,0.097181
11.311251,0.127969
11.33094,0.188183
11.136609,0.132563
10.528811,0.055594
11.236889,0.112814
11.092669,0.12882
11.1469,0.14766
11.068781,0.130186
11.09929,0.115168
10.70831,0.09807
11.32044,0.117844
11.491281,0.176217
11.02772,0.147026
11.343921,0.147822
11.157161,0.110507
10.77115,0.067352
10.941669,0.079063
10.96809,0.078428
11.50387,0.152756
11.0207,0.123735
11.38081,0.152776
10.972249,0.049953
11.328251,0.068451
10.736169,0.085543
11.06984,0.123116
11.2382,0.085226
10.504589,0.061794
11.24181,0.11902
11.190201,0.063181
11.64975,0.161657
11.13608,0.138212
11.076119,0.075836
11.095469,0.138087
10.952789,0.071326
11.26558,0.147166
10.54797,0.095173
11.06479,0.129526
11.03887,0.115138
11.42859,0.181187
11.549429,0.178592
11.34756,0.151199
11.5763,0.197584
10.77187,0.074707
10.8965,0.048548
10.91502,0.049615
11.518291,0.198317
11.037709,0.118749
10.64278,0.077382
11.36585,0.166412
11.110901,0.124437
10.61677,0.077794
11.16213,0.134509
11.407539,0.18208
11.503981,0.126704
10.697351,0.099873
11.59278,0.182954
10.625661,0.054118
10.735569,0.074332
11.67327,0.071477
11.63239,0.193824
10.79018,0.083869
10.761661,0.072745
11.019489,0.124736
10.551821,0.07257
11.08779,0.055002
11.030849,0.121386
11.572689,0.11918
11.340301,0.180185
11.32759,0.135369
11.18004,0.126349
10.82981,0.099255
10.736159,0.088042
10.9114,0.09811
11.039789,0.122481
11.53588,0.153589
11.632509,0.125855
11.00031,0.093651
11.03002,0.111246
11.52073,0.193192
11.38764,0.17899
11.32435,0.165722
10.994419,0.095063
10.52267,0.06817
11.0193,0.101487
10.89297,0.088208
10.99174,0.046441
11.19416,0.132913
11.07111,0.132961
11.200409,0.046166
11.133821,0.126446
11.37148,0.152143
11.59476,0.116055
10.66951,0.095365
10.57599,0.072134
11.151211,0.107044
10.76929,0.088579
10.57129,0.086501
11.34084,0.106308
11.176909,0.10866
11.249729,0.11135
11.54801,0.110813
11.18404,0.100584
10.88266,0.095271
10.815201,0.099451
11.4243,0.175954
11.20599,0.141969
10.540689,0.055188
11.34676,0.169775
11.01717,0.138113
11.57228,0.170348
11.34544,0.173971
11.30431,0.154734
11.097321,0.08163
10.57235,0.09796
11.41906,0.102067
10.84568,0.064849
11.04956,0.138606
11.032009,0.139967
10.998,0.081449
11.29235,0.140057
10.6666,0.095149
11.045569,0.123408
10.72911,0.054489
11.51821,0.182254
10.62451,0.05439
11.160391,0.065431
11.36005,0.168988
10.60058,0.090313
11.19268,0.105184
11.111981,0.146721
11.2759,0.08087
11.110861,0.114201
11.04158,0.066413
11.06583,0.14493
11.38946,0.163735
11.379459,0.110515
10.707749,0.055283
10.81855,0.043139
11.335999,0.136973
10.7569,0.08079
11.15673,0.148569
11.45088,0.176619
11.401361,0.144588
11.134449,0.097862
11.125371,0.123751
11.255549,0.145141
11.02491,0.1146
11.19276,0.128257
11.10205,0.077775
11.205589,0.128796
11.37594,0.116729
11.065321,0.130363
11.29923,0.143012
11.083549,0.103285
10.55638,0.026601
11.65906,0.149246
11.12951,0.125129
11.3241,0.14964
10.886459,0.034272
10.57125,0.070568
10.892489,0.074767
11.204439,0.119443
10.58682,0.067215
11.49988,0.184821
10.52546,0.071898
11.277869,0.104287
11.01781,0.085994
11.260489,0.121311
10.71296,0.099547
10.818961,0.099435
10.821101,0.099141
10.85971,0.070844
10.855121,0.095847
10.984019,0.06214
11.19687,0.070858
10.68224,0.085718
11.28086,0.153341
11.160151,0.050856
10.64259,0.083136
10.858661,0.083482
11.37135,0.164448
11.345381,0.164714
11.48809,0.165191
10.738009,0.042559
11.2897,0.173125
11.7167,0.199123
11.51233,0.173441
11.509419,0.189784
11.00819,0.03948
11.28694,0.18896
11.06206,0.132587
10.86246,0.080972
11.05847,0.080196
11.118801,0.138623
11.05494,0.135679
11.631721,0.190574
10.613041,0.078331
11.495669,0.177474
11.04162,0.100574
11.595261,0.135397
11.10267,0.124703
10.63989,0.072122
11.28527,0.188342
10.51476,0.087528
11.329361,0.177209
10.774519,0.086196
11.482449,0.136291
11.370689,0.137042
11.34258,0.08516
10.639569,0.077555
11.30904,0.094935
10.66683,0.078588
10.55918,0.079369
11.068221,0.136631
11.05458,0.146032
11.25428,0.147181
11.06357,0.073924
11.054469,0.137057
10.954169,0.074628
11.036029,0.088224
11.35276,0.146638
11.13395,0.098775
11.28108,0.137756
11.393661,0.1676
11.197001,0.077234
11.24334,0.096067
11.37295,0.180855
11.17274,0.125964
11.28058,0.180754
10.91887,0.099537
11.22739,0.1375
10.703569,0.083542
11.22297,0.115644
11.435509,0.186852
11.075,0.087234
11.30537,0.175025
11.06305,0.132213
11.53863,0.176374
10.551821,0.049919
11.368931,0.067527
11.19256,0.131427
11.427449,0.149025
10.6729,0.093925
10.77496,0.030808
11.046409,0.116552
11.380469,0.156776
11.0038,0.116838
11.08616,0.117192
11.545341,0.156159
11.28062,0.171801
11.128771,0.118728
11.523661,0.128325
11.159781,0.067972
11.265961,0.147097
11.237909,0.128352
11.04314,0.095946
